,logFC,logCPM,LR,PValue,DE,FDR
19:38105139|38105341,1.91704583834321,-3.87371217435662,0.90918216388948,0.340331507848002,0,0.658368662986791
3:20042195|20043295,2.17574869041748,-4.76977271014544,0.896811895379804,0.343637999956051,0,0.658368662986791
13:49349100|49349519,-2.15066196786632,-4.81166366545592,0.885593956167482,0.346674103558826,0,0.658368662986791
5:145716333|145795693,-2.15066196786632,-4.81166366545592,0.885593956167482,0.346674103558826,0,0.658368662986791
5:145914453|145918356,-2.15066196786632,-4.81166366545592,0.885593956167482,0.346674103558826,0,0.658368662986791
5:89583378|89586127,-2.15066196786632,-4.81166366545592,0.885593956167482,0.346674103558826,0,0.658368662986791
6:119347111|119347369,-2.15066196786632,-4.81166366545592,0.885593956167482,0.346674103558826,0,0.658368662986791
10:86528250|86529288,-2.06026331136968,-4.68373122079185,0.883350058526497,0.347285764244334,0,0.658368662986791
10:24793811|24796599,2.15213978443246,-4.80976601652171,0.881466400722091,0.3478003584622,0,0.658368662986791
12:104183128|104203545,2.15213978443246,-4.80976601652171,0.881466400722091,0.3478003584622,0,0.658368662986791
5:137090816|137091039,2.15213978443246,-4.80976601652171,0.881466400722091,0.3478003584622,0,0.658368662986791
7:105241408|105244394,2.15213978443246,-4.80976601652171,0.881466400722091,0.3478003584622,0,0.658368662986791
16:22714030|22715344,-2.05265232482016,-4.70275692309106,0.872965802186352,0.350135555681997,0,0.658368662986791
1:170079119|170110866,1.98969290553197,-4.54810971795326,0.863025733777236,0.352893344496845,0,0.658368662986791
1:155658271|155659256,2.02984118034636,-4.74871850624927,0.842389760491147,0.358714191413536,0,0.658368662986791
14:120066841|120073301,-2.06715351995245,-4.82875121289505,0.837815124599359,0.360022394803355,0,0.658368662986791
15:96906568|96906833,-2.06715351995245,-4.82875121289505,0.837815124599359,0.360022394803355,0,0.658368662986791
3:58432513|58432928,-2.06715351995245,-4.82875121289505,0.837815124599359,0.360022394803355,0,0.658368662986791
5:137985880|137987910,-2.06715351995245,-4.82875121289505,0.837815124599359,0.360022394803355,0,0.658368662986791
11:21509834|21512987,-2.07263063552964,-4.79847986078007,0.83309792924787,0.361378257443305,0,0.658368662986791
7:105244725|105249067,-2.07263063552964,-4.79847986078007,0.83309792924787,0.361378257443305,0,0.658368662986791
8:93798495|93847000,-2.07263063552964,-4.79847986078007,0.83309792924787,0.361378257443305,0,0.658368662986791
10:24796550|24798581,2.07185095784276,-4.80498739612869,0.824731727367761,0.363800342257487,0,0.658368662986791
2:122272040|122316571,2.07185095784276,-4.80498739612869,0.824731727367761,0.363800342257487,0,0.658368662986791
14:30643369|30643879,2.03412869892987,-4.84091214854759,0.81350570843688,0.367085812611083,0,0.658368662986791
2:181282410|181287385,2.03412869892987,-4.84091214854759,0.81350570843688,0.367085812611083,0,0.658368662986791
15:82235180|82238328,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
1:21335091|21335225,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
3:14928615|14931981,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
4:61947528|62001964,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
7:140353066|140354496,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
7:144006285|144008523,-1.99463300131469,-4.89278784322968,0.810888327308094,0.367857746742872,0,0.658368662986791
1:67254673|67257085,1.99548204352536,-4.81823785016451,0.806831033690834,0.369058818243327,0,0.658368662986791
10:79546100|79547387,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
13:67831522|67859126,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
19:39795959|39869686,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
2:91461041|91463609,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
5:142890305|142890523,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
7:3766803|3918072,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
7:98807461|98813912,1.99542855418788,-4.89129765558802,0.806831015107121,0.369058823757116,0,0.658368662986791
3:82950730|82951612,1.85849911272356,-4.58328386867352,0.803526432652262,0.370041111162378,0,0.658368662986791
7:3900860|3918072,1.98666431846932,-4.74329982249897,0.802711804009683,0.370283819493078,0,0.658368662986791
6:52596962|52607334,-1.93296377342392,-4.7757007287354,0.781999946915503,0.376530182022342,0,0.658368662986791
13:4497032|4499033,-1.95191176376123,-4.8648537039566,0.770565106579699,0.380042288846191,0,0.658368662986791
17:84139025|84139808,-1.95191176376123,-4.8648537039566,0.770565106579699,0.380042288846191,0,0.658368662986791
2:10121460|10122257,-1.95191176376123,-4.8648537039566,0.770565106579699,0.380042288846191,0,0.658368662986791
5:90611848|90612042,1.95333474049291,-4.870275685815,0.766551543805037,0.381285978504336,0,0.658368662986791
6:128469120|128471787,1.95333474049291,-4.870275685815,0.766551543805037,0.381285978504336,0,0.658368662986791
8:111703061|111734943,1.95333474049291,-4.870275685815,0.766551543805037,0.381285978504336,0,0.658368662986791
10:42691111|42692465,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
15:82336812|82337945,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
16:37410095|37413821,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
18:31748661|31769152,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
19:20595244|20602165,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
19:3960898|3961616,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
7:19430518|19430946,-1.91587964265324,-4.90619943633739,0.763986068446772,0.382083964295015,0,0.658368662986791
11:23599270|23599484,-1.8387439926925,-4.72050391216925,0.740495525481657,0.389502189869546,0,0.658368662986791
12:113617299|113760061,1.88129508980253,-4.91573618136256,0.740179881771445,0.389603261666272,0,0.658368662986791
18:31754081|31769152,1.88129508980253,-4.91573618136256,0.740179881771445,0.389603261666272,0,0.658368662986791
1:72888327|72888863,1.88129508980253,-4.91573618136256,0.740179881771445,0.389603261666272,0,0.658368662986791
5:123312441|123314025,1.88129508980253,-4.91573618136256,0.740179881771445,0.389603261666272,0,0.658368662986791
16:36154593|36184675,1.79326489294801,-4.75688212061997,0.728716923393931,0.393299399949335,0,0.658368662986791
6:40662211|40688205,-1.77063346518201,-4.90838736668263,0.707391817095493,0.400311027506532,0,0.658368662986791
13:56694611|56696195,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
15:76582508|76582709,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
19:39627010|39775344,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
1:173609802|173754788,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
1:86009763|86010973,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
5:135151659|135152010,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
7:111700968|111701120,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
8:118461233|118461445,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
9:108940903|108941160,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
9:123136391|123136707,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
9:46140444|46141262,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
X:20418714|20423851,-1.76972327933129,-4.97860923399837,0.707391781317582,0.400311039421335,0,0.658368662986791
19:39627010|39700997,-1.76972933299904,-4.84152139006389,0.707391750070158,0.40031104982739,0,0.658368662986791
14:59560617|59618933,1.77084021704308,-4.90017732346431,0.703468760984357,0.401620589251586,0,0.658368662986791
10:79966114|79966294,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
12:103821963|103861462,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
17:35321680|35321906,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
18:12890665|12896003,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
5:120600911|120601264,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
5:8991044|8996119,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
6:116628750|116628899,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
